"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DNAJB1",3.96413523493943e-160,0.469528921837628,0.876,0.847,7.92827046987887e-157,"0","DNAJB1"
"HMGA1",5.66770005979711e-159,-0.555850523345151,0.347,0.471,1.13354001195942e-155,"0","HMGA1"
"H2AFY",7.22282504882758e-157,-0.503610731365859,0.323,0.456,1.44456500976552e-153,"0","H2AFY"
"CYC1",1.46461959532679e-156,-0.506222900683955,0.256,0.39,2.92923919065358e-153,"0","CYC1"
"ATP6V0A2",1.32500094044498e-155,-0.863434207494364,0.082,0.173,2.65000188088996e-152,"0","ATP6V0A2"
"CD300A",4.80357317374483e-155,0.873389766124755,0.218,0.138,9.60714634748966e-152,"0","CD300A"
"S1PR4",1.32378764977653e-154,-0.658835157512161,0.223,0.343,2.64757529955307e-151,"0","S1PR4"
"EGR3",1.89818294367339e-153,1.4361936662391,0.11,0.053,3.79636588734678e-150,"0","EGR3"
"PTPN7",2.96119039639905e-152,-0.481173012074503,0.415,0.541,5.92238079279809e-149,"0","PTPN7"
"FKBP11",4.07159460658098e-152,0.41891229028964,0.543,0.457,8.14318921316197e-149,"0","FKBP11"
"TMEM167A",6.86780927868421e-152,-0.570227156567292,0.242,0.369,1.37356185573684e-148,"0","TMEM167A"
"FAM126A",1.99660697604291e-151,-0.997975779264397,0.052,0.13,3.99321395208582e-148,"0","FAM126A"
"TMEM173",3.11761567296048e-151,0.524752734393844,0.4,0.309,6.23523134592095e-148,"0","TMEM173"
"HSPB11",3.57735907191377e-151,-0.501604753829352,0.237,0.367,7.15471814382754e-148,"0","HSPB11"
"STX11",2.25226113596831e-150,-0.922382390292447,0.07,0.154,4.50452227193662e-147,"0","STX11"
"DUSP10",3.41141301695653e-150,-0.878688997008138,0.071,0.156,6.82282603391306e-147,"0","DUSP10"
"CALM3",5.02181135762591e-150,-0.374409976199395,0.642,0.727,1.00436227152518e-146,"0","CALM3"
"TRPS1",6.09206328125058e-150,-1.37974745406146,0.036,0.105,1.21841265625012e-146,"0","TRPS1"
"MT1F",9.58239701547898e-150,-0.721592023150146,0.12,0.22,1.9164794030958e-146,"0","MT1F"
"GPR25",1.27046695306414e-148,-1.84135854034466,0.035,0.101,2.54093390612827e-145,"0","GPR25"
"CD101",2.10419610502007e-148,-1.09403203662264,0.067,0.148,4.20839221004013e-145,"0","CD101"
"ARL4A",2.06852594073529e-147,0.654909579965995,0.363,0.277,4.13705188147058e-144,"0","ARL4A"
"CHCHD2",1.31713413304857e-146,-0.246681614414449,0.875,0.909,2.63426826609715e-143,"0","CHCHD2"
"CAPG",2.08469613669796e-146,0.374293063006903,0.464,0.356,4.16939227339593e-143,"0","CAPG"
"SHMT2",7.25292576839784e-146,-0.583419019969902,0.169,0.283,1.45058515367957e-142,"0","SHMT2"
"TFDP1",1.42711965231725e-143,-0.672719622265275,0.124,0.224,2.8542393046345e-140,"0","TFDP1"
"CITED2",1.99413423760393e-142,0.622118581711221,0.671,0.626,3.98826847520786e-139,"0","CITED2"
"DEK",3.24365325945825e-142,-0.416632644916777,0.512,0.624,6.48730651891651e-139,"0","DEK"
"NCF4",6.69963242732535e-142,0.629232865134978,0.294,0.21,1.33992648546507e-138,"0","NCF4"
"RASA3",3.05559232815671e-141,-0.983484194236983,0.08,0.162,6.11118465631342e-138,"0","RASA3"
"AHI1",6.23539620903731e-139,-1.22496786678736,0.046,0.115,1.24707924180746e-135,"0","AHI1"
"TMSB10",3.05762029174469e-138,-0.29108784669155,0.997,0.993,6.11524058348939e-135,"0","TMSB10"
"CENPK",4.54117586172855e-137,-0.906840452413491,0.057,0.132,9.08235172345709e-134,"0","CENPK"
"HS3ST3B1",1.10498988535701e-135,-1.25250533262827,0.037,0.102,2.20997977071402e-132,"0","HS3ST3B1"
"PIM2",2.07212911532642e-135,-0.692029125963294,0.414,0.517,4.14425823065285e-132,"0","PIM2"
"NEDD9",2.42945912645971e-134,-0.586203431058504,0.208,0.319,4.85891825291941e-131,"0","NEDD9"
"NELL2",2.67255367904642e-134,-1.4282489012377,0.04,0.104,5.34510735809284e-131,"0","NELL2"
"KLRG1",2.16646456850871e-133,0.487756364011513,0.264,0.178,4.33292913701741e-130,"0","KLRG1"
"BTG2",6.86644585562314e-133,0.44998045530888,0.839,0.835,1.37328917112463e-129,"0","BTG2"
"ANXA5",1.65404616041713e-132,-0.512581733032387,0.43,0.534,3.30809232083426e-129,"0","ANXA5"
"ZNF331",6.26732957202081e-132,-0.403712497620856,0.381,0.494,1.25346591440416e-128,"0","ZNF331"
"MIR155HG",3.75759686515141e-131,-1.53784746910192,0.061,0.133,7.51519373030282e-128,"0","MIR155HG"
"HIST1H2BK",8.02790672453004e-131,-0.990689910488956,0.043,0.11,1.60558134490601e-127,"0","HIST1H2BK"
"WARS",1.61424850046028e-130,-0.852388070178111,0.101,0.188,3.22849700092055e-127,"0","WARS"
"LAP3",7.65660390911194e-129,-0.534049770839695,0.162,0.268,1.53132078182239e-125,"0","LAP3"
"SKA2",7.75953726095822e-129,-0.592879269331653,0.156,0.258,1.55190745219164e-125,"0","SKA2"
"SH2D1A",9.22591131253334e-129,-0.738262926786613,0.279,0.383,1.84518226250667e-125,"0","SH2D1A"
"ANXA2",2.50133481723139e-127,0.354740310035007,0.569,0.489,5.00266963446277e-124,"0","ANXA2"
"BAX",4.62111528030771e-127,-0.282340909415923,0.472,0.603,9.24223056061543e-124,"0","BAX"
"MCM7",2.90461994836874e-126,-1.31676455884375,0.055,0.123,5.80923989673747e-123,"0","MCM7"
"NDUFV2",1.32198957463635e-125,-0.396875846914443,0.512,0.617,2.64397914927271e-122,"0","NDUFV2"
"MCM6",1.76369282787299e-125,-0.85332562641694,0.071,0.146,3.52738565574598e-122,"0","MCM6"
"PPIF",2.10596580939985e-125,-0.632952666429496,0.1,0.186,4.21193161879969e-122,"0","PPIF"
"CCDC50",6.15680664659405e-125,-1.09203426143247,0.045,0.11,1.23136132931881e-121,"0","CCDC50"
"BARD1",1.50320048572162e-124,-0.944073704256307,0.045,0.11,3.00640097144323e-121,"0","BARD1"
"MAST4",1.03368443954191e-123,-1.16024444326309,0.04,0.102,2.06736887908381e-120,"0","MAST4"
"GBP1",2.77283241358022e-123,-0.538066313651276,0.273,0.382,5.54566482716043e-120,"0","GBP1"
"BCL3",2.77342417296934e-123,-0.637907278226152,0.182,0.283,5.54684834593868e-120,"0","BCL3"
"MRPL51",3.88472746860209e-123,-0.401261647644775,0.351,0.474,7.76945493720418e-120,"0","MRPL51"
"CRIP1",7.75271296290023e-123,0.260134046250552,0.935,0.897,1.55054259258005e-119,"0","CRIP1"
"ACOT7",1.39059718541745e-121,-0.652886606603324,0.079,0.157,2.7811943708349e-118,"0","ACOT7"
"TRBC1",1.48061943890395e-121,-0.542758863511083,0.437,0.53,2.96123887780791e-118,"0","TRBC1"
"TMPO",1.77151074050375e-121,-0.55916388736927,0.23,0.338,3.5430214810075e-118,"0","TMPO"
"STARD3NL",2.24312861236938e-121,-0.583340296297978,0.151,0.25,4.48625722473877e-118,"0","STARD3NL"
"CDK2AP2",4.94852744184374e-121,-0.397063739625947,0.486,0.594,9.89705488368749e-118,"0","CDK2AP2"
"HIST1H2AC",5.47946165835718e-121,-0.949609630394504,0.056,0.124,1.09589233167144e-117,"0","HIST1H2AC"
"PNP",5.74737276225151e-121,0.522279626043062,0.466,0.402,1.1494745524503e-117,"0","PNP"
"PTP4A3",1.46720550829978e-120,0.93502426641869,0.139,0.081,2.93441101659956e-117,"0","PTP4A3"
"YWHAE",1.88881945955418e-120,-0.406280196231415,0.315,0.436,3.77763891910835e-117,"0","YWHAE"
"NUDT21",4.02858830526286e-120,-0.420373095004568,0.284,0.404,8.05717661052571e-117,"0","NUDT21"
"GALM",1.00838301179752e-119,-0.518180506165329,0.214,0.321,2.01676602359504e-116,"0","GALM"
"ATP1B3",3.67805801914396e-119,-0.501872377203291,0.178,0.282,7.35611603828792e-116,"0","ATP1B3"
"KIF20B",4.49300627852913e-119,-0.81646021354175,0.073,0.146,8.98601255705826e-116,"0","KIF20B"
"FURIN",5.94962875991515e-119,-0.936621343743733,0.061,0.13,1.18992575198303e-115,"0","FURIN"
"BTG1",8.20147021629174e-119,0.198761343532026,0.987,0.982,1.64029404325835e-115,"0","BTG1"
"GNPTAB",1.56343274462746e-118,-0.664904545302532,0.153,0.246,3.12686548925492e-115,"0","GNPTAB"
"SMC2",2.21347121700217e-118,-0.987887247567004,0.057,0.124,4.42694243400434e-115,"0","SMC2"
"GATA3",7.01856149144761e-118,0.486889802472814,0.535,0.476,1.40371229828952e-114,"0","GATA3"
"MZB1",8.91866430191112e-118,-1.21642048002451,0.047,0.11,1.78373286038222e-114,"0","MZB1"
"MT-ATP6",1.75375966258281e-117,0.116094350395699,0.999,0.997,3.50751932516561e-114,"0","MT-ATP6"
"FDPS",3.20193741465919e-117,-0.4535549576008,0.244,0.357,6.40387482931838e-114,"0","FDPS"
"PSME2",5.5269621446804e-117,-0.320554526339929,0.733,0.792,1.10539242893608e-113,"0","PSME2"
"PXN",3.96618446572419e-116,-0.883707868675306,0.077,0.149,7.93236893144838e-113,"0","PXN"
"SAMD3",9.69161479792784e-116,-0.795507998011308,0.12,0.203,1.93832295958557e-112,"0","SAMD3"
"TUBA1B",1.17006414450453e-115,-0.256298439535844,0.737,0.667,2.34012828900906e-112,"0","TUBA1B"
"SLC9A9",6.69505889010791e-115,-0.939376569147121,0.07,0.14,1.33901177802158e-111,"0","SLC9A9"
"TP53INP1",7.26759952475214e-115,-0.893308164977855,0.058,0.124,1.45351990495043e-111,"0","TP53INP1"
"METTL8",1.77172376695816e-114,-0.932948365266198,0.064,0.132,3.54344753391633e-111,"0","METTL8"
"VDAC1",1.91609256426283e-114,-0.381392306187955,0.386,0.503,3.83218512852566e-111,"0","VDAC1"
"GLRX",1.08148241344993e-113,-0.547602978927704,0.179,0.278,2.16296482689985e-110,"0","GLRX"
"GPR68",4.8784981293238e-113,-0.697836697819212,0.106,0.186,9.75699625864761e-110,"0","GPR68"
"PTPN6",5.34614800014888e-113,-0.386804867256464,0.522,0.629,1.06922960002978e-109,"0","PTPN6"
"MTHFD1",4.97566499654874e-112,-0.703316093369258,0.078,0.151,9.95132999309747e-109,"0","MTHFD1"
"NME2",8.99580274997062e-112,-0.335438955048336,0.611,0.692,1.79916054999412e-108,"0","NME2"
"PSMA2",9.56809414202393e-112,-0.51626263888384,0.131,0.222,1.91361882840479e-108,"0","PSMA2"
"MPP1",1.88108341709886e-111,1.09056366459202,0.124,0.071,3.76216683419773e-108,"0","MPP1"
"MCM5",1.92969644615742e-111,-0.823826010094876,0.106,0.184,3.85939289231485e-108,"0","MCM5"
"ATP5F1B",6.18618092665961e-111,-0.258554709806949,0.741,0.797,1.23723618533192e-107,"0","ATP5F1B"
"SERPINB9",1.10227782540989e-110,-0.500182798569089,0.206,0.309,2.20455565081977e-107,"0","SERPINB9"
"BTG3",1.54364634149971e-110,-0.459972898159935,0.223,0.331,3.08729268299942e-107,"0","BTG3"
"HSP90AB1",3.35289987535891e-110,0.184236287296298,0.929,0.908,6.70579975071782e-107,"0","HSP90AB1"
"NSD2",6.53910515344525e-110,-0.912097563611312,0.045,0.105,1.30782103068905e-106,"0","NSD2"
"PMAIP1",3.84961661975113e-109,-0.756487099446086,0.117,0.197,7.69923323950227e-106,"0","PMAIP1"
"DUSP2",5.16592942465466e-109,-0.401279184914896,0.693,0.766,1.03318588493093e-105,"0","DUSP2"
"CD70",6.42346287285812e-109,-0.881652087996836,0.043,0.101,1.28469257457162e-105,"0","CD70"
"EMC9",7.7739490509868e-109,-0.753665902693947,0.047,0.109,1.55478981019736e-105,"0","EMC9"
"ITM2C",8.58517666703581e-109,-0.610679990885784,0.356,0.446,1.71703533340716e-105,"0","ITM2C"
"RORA",1.99567595460797e-108,0.282153140090758,0.591,0.519,3.99135190921593e-105,"0","RORA"
"TXK",4.50322692431616e-107,-0.817589308840809,0.095,0.169,9.00645384863232e-104,"0","TXK"
"GMNN",3.36060092775167e-106,-0.825722440863857,0.045,0.104,6.72120185550334e-103,"0","GMNN"
"HIST1H4C",1.1092191967809e-105,-0.139642405280599,0.774,0.72,2.21843839356179e-102,"0","HIST1H4C"
"ACTA2",1.11976584689883e-105,-0.847811945777956,0.068,0.134,2.23953169379767e-102,"0","ACTA2"
"SLC7A5",1.21527105238169e-105,-0.730869885663719,0.097,0.173,2.43054210476338e-102,"0","SLC7A5"
"ARMH1",1.77115703985253e-105,-1.04201056748237,0.083,0.151,3.54231407970506e-102,"0","ARMH1"
"ADD3",1.98503360164677e-105,-0.484092848085117,0.256,0.361,3.97006720329354e-102,"0","ADD3"
"MYC",2.38378863013376e-105,0.927309367318343,0.25,0.183,4.76757726026751e-102,"0","MYC"
"RAD21",1.37457417500292e-104,-0.390088282398976,0.436,0.548,2.74914835000584e-101,"0","RAD21"
"MT2A",1.63883097650269e-104,-0.614889703750126,0.422,0.509,3.27766195300538e-101,"0","MT2A"
"PTPN11",2.59051620923994e-104,-0.547469137884021,0.128,0.213,5.18103241847989e-101,"0","PTPN11"
"CTSS",8.63854361403247e-104,-0.475371355538649,0.276,0.387,1.72770872280649e-100,"0","CTSS"
"DBF4",1.2202434834696e-103,-0.484211665959593,0.13,0.216,2.4404869669392e-100,"0","DBF4"
"HPRT1",1.42687947606513e-103,-0.443298360901423,0.232,0.337,2.85375895213026e-100,"0","HPRT1"
"TMEM273",1.56766030991455e-103,0.81603172441186,0.186,0.124,3.13532061982909e-100,"0","TMEM273"
"APOBEC3H",3.98997282247994e-102,-0.725397446990552,0.053,0.114,7.97994564495987e-99,"0","APOBEC3H"
"LGALS9",4.4599684352175e-102,-0.571747020824986,0.106,0.185,8.91993687043499e-99,"0","LGALS9"
"BTLA",5.20201957834179e-102,-0.915566395329847,0.058,0.119,1.04040391566836e-98,"0","BTLA"
"TUBA1A",1.11062954935719e-101,0.503748934116994,0.687,0.664,2.22125909871439e-98,"0","TUBA1A"
"KIF22",1.3360153752662e-101,-0.593577818849727,0.152,0.238,2.67203075053239e-98,"0","KIF22"
"CD9",1.84368995600102e-101,-0.992982264575158,0.064,0.126,3.68737991200204e-98,"0","CD9"
"GRINA",2.98090013503975e-101,-0.499161684288078,0.181,0.275,5.96180027007949e-98,"0","GRINA"
"SRSF3",3.95492180397367e-101,-0.301113021137653,0.53,0.629,7.90984360794735e-98,"0","SRSF3"
"JPT1",1.22701174467173e-100,-0.424309946530185,0.431,0.532,2.45402348934345e-97,"0","JPT1"
"ATAD2",2.87021555102951e-100,-0.773918213824862,0.074,0.141,5.74043110205902e-97,"0","ATAD2"
"MT1X",1.55281964279098e-98,-0.390117853535647,0.252,0.359,3.10563928558196e-95,"0","MT1X"
"UBE2F",1.70894042173393e-98,-0.781376559049404,0.06,0.121,3.41788084346787e-95,"0","UBE2F"
"CTSB",3.20001957985853e-98,0.244056856263557,0.428,0.359,6.40003915971705e-95,"0","CTSB"
"SYAP1",4.46384094059467e-98,-0.357513699897048,0.184,0.282,8.92768188118934e-95,"0","SYAP1"
"ARL6IP1",5.6480540995431e-97,-0.452742015650322,0.454,0.561,1.12961081990862e-93,"0","ARL6IP1"
"CTSD",1.18979870277017e-96,-0.522627895318243,0.184,0.279,2.37959740554035e-93,"0","CTSD"
"N4BP2",1.91386392634383e-96,-0.712471043112822,0.063,0.125,3.82772785268766e-93,"0","N4BP2"
"RBBP7",2.65033105779774e-96,-0.386053979654927,0.237,0.341,5.30066211559548e-93,"0","RBBP7"
"ARPC5",4.29885415490085e-96,-0.289451517497279,0.645,0.717,8.5977083098017e-93,"0","ARPC5"
"LEF1",6.65352828828251e-96,-0.83871813033067,0.132,0.206,1.3307056576565e-92,"0","LEF1"
"GSTP1",9.89949507620201e-96,-0.378888658746469,0.579,0.651,1.9798990152404e-92,"0","GSTP1"
"RGS2",3.23736776130605e-95,0.542042558854116,0.557,0.507,6.4747355226121e-92,"0","RGS2"
"SH3BGRL3",3.4129013587925e-95,-0.21149470118292,0.988,0.978,6.825802717585e-92,"0","SH3BGRL3"
"REL",3.52256126702787e-95,-0.384455169920707,0.435,0.546,7.04512253405574e-92,"0","REL"
"ADGRE5",4.97770170008969e-95,0.324271111317662,0.629,0.587,9.95540340017937e-92,"0","ADGRE5"
"MIS18BP1",3.07092652046754e-94,-0.397167335445584,0.172,0.264,6.14185304093508e-91,"0","MIS18BP1"
"TYMP",3.32262520429837e-94,-0.489374115869783,0.177,0.267,6.64525040859674e-91,"0","TYMP"
"PGD",3.59315853691613e-94,-0.535834192531095,0.097,0.17,7.18631707383226e-91,"0","PGD"
"ARHGAP18",1.38989371131212e-92,-0.498299320336322,0.134,0.215,2.77978742262424e-89,"0","ARHGAP18"
"PVT1",1.44721630418134e-92,-0.701638771912755,0.075,0.139,2.89443260836268e-89,"0","PVT1"
"HOPX",2.07894962854288e-92,-0.748360897395616,0.45,0.488,4.15789925708576e-89,"0","HOPX"
"RFC4",1.33892987237671e-90,-0.611392972627274,0.075,0.139,2.67785974475342e-87,"0","RFC4"
"LTB",1.6129398146916e-90,-0.193615702717925,0.843,0.687,3.2258796293832e-87,"0","LTB"
"FCMR",2.87573907969566e-90,-0.474010645227429,0.499,0.589,5.75147815939133e-87,"0","FCMR"
"SPINK2",3.04900546030868e-90,0.790663063561802,0.15,0.096,6.09801092061736e-87,"0","SPINK2"
"IL6R",3.45679346070008e-89,-1.11154711971739,0.067,0.124,6.91358692140017e-86,"0","IL6R"
"COX8A",3.60589745684596e-89,-0.261325518753126,0.733,0.789,7.21179491369193e-86,"0","COX8A"
"SDF2L1",6.13777815725969e-89,-0.434852682299652,0.286,0.385,1.22755563145194e-85,"0","SDF2L1"
"OTUD5",7.68534431031703e-89,-0.630278159553458,0.088,0.154,1.53706886206341e-85,"0","OTUD5"
"PGAM1",5.32297915683863e-88,-0.292355426989303,0.668,0.735,1.06459583136773e-84,"0","PGAM1"
"SSR4",4.3422172933567e-87,0.182456769886757,0.864,0.85,8.68443458671339e-84,"0","SSR4"
"PKM",4.60914168291813e-87,-0.349694508166815,0.705,0.769,9.21828336583626e-84,"0","PKM"
"CCR5",1.23391370530685e-86,-0.555524214310938,0.111,0.182,2.46782741061369e-83,"0","CCR5"
"SNRNP25",1.34818404556544e-86,-0.555710435902436,0.075,0.137,2.69636809113088e-83,"0","SNRNP25"
"ABCB1",2.60122725965057e-86,-0.548325991882095,0.123,0.196,5.20245451930115e-83,"0","ABCB1"
"PDCD1",5.41179723791087e-86,-0.852044233695008,0.18,0.255,1.08235944758217e-82,"0","PDCD1"
"HNRNPD",1.24456648989805e-85,-0.337630314867044,0.241,0.341,2.4891329797961e-82,"0","HNRNPD"
"MAGEH1",1.37418383214001e-85,-1.06845845215437,0.073,0.132,2.74836766428001e-82,"0","MAGEH1"
"DUSP5",2.96588997740234e-85,-0.402996792255532,0.242,0.334,5.93177995480468e-82,"0","DUSP5"
"GPR171",4.80802136571639e-85,-0.420155707999524,0.237,0.33,9.61604273143278e-82,"0","GPR171"
"TPI1",5.45411457860839e-85,-0.278560698745985,0.797,0.834,1.09082291572168e-81,"0","TPI1"
"ITGB1",6.90008395684461e-85,-0.589572424289213,0.149,0.226,1.38001679136892e-81,"0","ITGB1"
"HMGB2",1.29751044097484e-84,-0.824655677493196,0.411,0.502,2.59502088194968e-81,"0","HMGB2"
"XBP1",2.78801278452231e-84,0.320426703683926,0.544,0.491,5.57602556904462e-81,"0","XBP1"
"SNRPB",7.55499795962981e-84,-0.269383053306963,0.579,0.664,1.51099959192596e-80,"0","SNRPB"
"SAT1",1.21244289925528e-83,-0.368668534294639,0.589,0.679,2.42488579851056e-80,"0","SAT1"
"PRDX3",1.59391556224353e-83,-0.338280566043456,0.344,0.447,3.18783112448707e-80,"0","PRDX3"
"ITGB2-AS1",2.0946752384101e-83,-0.822889622798354,0.085,0.146,4.1893504768202e-80,"0","ITGB2-AS1"
"RBPJ",2.79539378550932e-83,-0.482288948432765,0.235,0.325,5.59078757101865e-80,"0","RBPJ"
"IER2",6.56897079404096e-83,0.504239099582584,0.712,0.704,1.31379415880819e-79,"0","IER2"
"LIME1",8.67890491748663e-83,-0.424277347379445,0.365,0.453,1.73578098349733e-79,"0","LIME1"
"MATK",1.46234582233514e-82,-0.496478049656491,0.275,0.36,2.92469164467027e-79,"0","MATK"
"SMC3",2.00040800713875e-82,-0.369960690625175,0.259,0.358,4.0008160142775e-79,"0","SMC3"
"SLC12A6",8.12373841086169e-82,-0.683926356035911,0.07,0.127,1.62474768217234e-78,"0","SLC12A6"
"HSPH1",1.46784165111946e-81,-0.261891261172506,0.257,0.355,2.93568330223892e-78,"0","HSPH1"
"TIMM13",1.92598177789553e-81,-0.336413542462334,0.175,0.264,3.85196355579106e-78,"0","TIMM13"
"TMEM106C",4.85302425615099e-81,-0.535526707374327,0.124,0.195,9.70604851230199e-78,"0","TMEM106C"
"GCSAM",4.95907780858507e-81,0.924584039533599,0.112,0.068,9.91815561717014e-78,"0","GCSAM"
"MID1IP1",9.76738220361233e-81,0.827385158020369,0.222,0.168,1.95347644072247e-77,"0","MID1IP1"
"H2AFJ",1.24433598178771e-80,-0.328828224024054,0.235,0.331,2.48867196357542e-77,"0","H2AFJ"
"TALDO1",1.6951493082657e-80,-0.302179137066169,0.437,0.536,3.3902986165314e-77,"0","TALDO1"
"HIST1H1C",2.73323199539359e-80,-0.461897041145825,0.111,0.18,5.46646399078717e-77,"0","HIST1H1C"
"NCAPD2",8.51750814220821e-80,-0.574725526681567,0.07,0.127,1.70350162844164e-76,"0","NCAPD2"
"EIF4EBP1",1.08826988200394e-79,-0.511891046763028,0.072,0.131,2.17653976400788e-76,"0","EIF4EBP1"
"CREM",5.63872953094015e-79,-0.369561626894631,0.435,0.531,1.12774590618803e-75,"0","CREM"
"MCM3",5.44651141527616e-78,-0.525952670889028,0.148,0.221,1.08930228305523e-74,"0","MCM3"
"RRM1",4.73118866846649e-77,-0.55191549081076,0.108,0.174,9.46237733693298e-74,"0","RRM1"
"SLC43A3",1.88618412581488e-76,-0.563389030917845,0.086,0.147,3.77236825162977e-73,"0","SLC43A3"
"ETV6",4.5925107106022e-76,-0.534830025390571,0.094,0.157,9.18502142120441e-73,"0","ETV6"
"SNRPD1",7.61055274072622e-76,-0.320495227974501,0.366,0.466,1.52211054814524e-72,"0","SNRPD1"
"ICOS",1.27382610876285e-75,0.195057100431259,0.542,0.472,2.5476522175257e-72,"0","ICOS"
"BCL2A1",1.44706913880792e-75,0.595078977395067,0.352,0.299,2.89413827761584e-72,"0","BCL2A1"
"COX6A1",6.96252453412529e-75,-0.179619168213593,0.835,0.87,1.39250490682506e-71,"0","COX6A1"
"ODC1",7.98253014859552e-75,-0.261234404748242,0.433,0.535,1.5965060297191e-71,"0","ODC1"
"SLAMF1",8.02342873534447e-75,0.276946950269744,0.452,0.388,1.60468574706889e-71,"0","SLAMF1"
"TPM4",8.46162799493514e-75,-0.413533484984643,0.473,0.541,1.69232559898703e-71,"0","TPM4"
"HMGCS1",2.74922404399065e-74,-0.600082572490458,0.065,0.119,5.4984480879813e-71,"0","HMGCS1"
"ISOC2",9.43346126615322e-74,-0.447940526923039,0.079,0.137,1.88669225323064e-70,"0","ISOC2"
"NASP",1.86960784285341e-73,-0.34600231755705,0.267,0.359,3.73921568570682e-70,"0","NASP"
"SHMT1",2.92626147478802e-73,-0.542676053717733,0.063,0.116,5.85252294957604e-70,"0","SHMT1"
"HDGF",3.18722631386665e-73,-0.38290943391039,0.095,0.159,6.37445262773329e-70,"0","HDGF"
"SMC1A",3.54563038621418e-73,-0.363614316023048,0.205,0.29,7.09126077242835e-70,"0","SMC1A"
"PSMB2",7.65336075155681e-73,-0.294632795175798,0.391,0.489,1.53067215031136e-69,"0","PSMB2"
"CD151",1.61252626714763e-72,-0.386303363046826,0.151,0.226,3.22505253429527e-69,"0","CD151"
"TUBG1",1.750436214906e-72,-0.552303214911404,0.054,0.104,3.50087242981199e-69,"0","TUBG1"
"SPTBN1",2.76106614555023e-72,-0.496317868704141,0.133,0.203,5.52213229110046e-69,"0","SPTBN1"
"PSMC3",1.87114082896644e-71,-0.306905876056964,0.277,0.372,3.74228165793288e-68,"0","PSMC3"
"ANAPC15",2.84885751628372e-71,-0.315366628061852,0.154,0.232,5.69771503256744e-68,"0","ANAPC15"
"CBX3",5.52674845668147e-71,-0.246383622740161,0.505,0.599,1.10534969133629e-67,"0","CBX3"
"HNRNPAB",4.52369277273323e-69,-0.324813501518267,0.327,0.419,9.04738554546646e-66,"0","HNRNPAB"
"H2AFV",6.67789785469943e-69,-0.360868395767963,0.577,0.651,1.33557957093989e-65,"0","H2AFV"
"LINC01871",7.79987007954173e-69,-0.487452395906608,0.489,0.537,1.55997401590835e-65,"0","LINC01871"
"RPL22L1",1.44293353816307e-67,0.288289220708909,0.635,0.61,2.88586707632615e-64,"0","RPL22L1"
"H2AFZ",2.10063020450908e-67,-0.393426233721232,0.661,0.732,4.20126040901815e-64,"0","H2AFZ"
"MZF1-AS1",5.88201203654334e-67,1.00994548443121,0.111,0.07,1.17640240730867e-63,"0","MZF1-AS1"
"TOPBP1",2.20155133319745e-66,-0.387417806996153,0.096,0.156,4.4031026663949e-63,"0","TOPBP1"
"RPA3",4.22279506740368e-66,-0.335306450694007,0.246,0.33,8.44559013480735e-63,"0","RPA3"
"RRBP1",5.21994578393362e-66,-0.532740649861534,0.071,0.122,1.04398915678672e-62,"0","RRBP1"
"DDX39A",5.36307817081854e-66,-0.30704359710282,0.328,0.422,1.07261563416371e-62,"0","DDX39A"
"PRNP",2.00883340317648e-65,0.381469170312098,0.366,0.311,4.01766680635296e-62,"0","PRNP"
"ISYNA1",2.85426592751073e-65,-0.66505774714593,0.077,0.128,5.70853185502146e-62,"0","ISYNA1"
"SKAP2",3.80687258821901e-65,-0.562762191609863,0.089,0.144,7.61374517643802e-62,"0","SKAP2"
"CKAP5",4.11677663311201e-65,-0.435901209093575,0.092,0.15,8.23355326622402e-62,"0","CKAP5"
"LRMP",6.4163215443828e-65,-0.46088495022434,0.101,0.159,1.28326430887656e-61,"0","LRMP"
"IRF1",1.45910622080102e-64,-0.201781863331434,0.618,0.704,2.91821244160204e-61,"0","IRF1"
"ITPR2",1.54651756095014e-64,-0.483769389045579,0.097,0.154,3.09303512190028e-61,"0","ITPR2"
"PTGDR",3.70226856198845e-64,0.651710067742943,0.139,0.093,7.40453712397691e-61,"0","PTGDR"
"SMS",5.73659177582759e-64,-0.382075467637037,0.217,0.296,1.14731835516552e-60,"0","SMS"
"CCDC167",1.75887567178151e-63,-0.399335933845574,0.196,0.27,3.51775134356302e-60,"0","CCDC167"
"APP",3.8835738974064e-63,0.648580721785526,0.122,0.08,7.7671477948128e-60,"0","APP"
"MAN2B1",7.40450519910702e-63,-0.331389012851367,0.195,0.273,1.4809010398214e-59,"0","MAN2B1"
"TIMM10",9.31018664413502e-63,-0.287105177480358,0.155,0.228,1.862037328827e-59,"0","TIMM10"
