,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
HTATSF1.5,1.84552774160496e-282,0.407660634,0.39,0.193,4.12641547745452e-278,6,HTATSF1
PGAP2,2.64187138711602e-282,0.598664158,0.158,0.055,5.90696023445271e-278,6,PGAP2
RHOA.4,2.90741442879301e-282,0.398387736,0.877,0.824,6.5006879213383e-278,6,RHOA
CD2.6,5.45018413555402e-282,-0.6103428,0.709,0.812,1.21860667086852e-277,6,CD2
BCAT2,6.25193134527766e-282,0.478545209,0.195,0.075,1.39786932949063e-277,6,BCAT2
SAR1A.3,1.28369930710249e-281,0.367663219,0.344,0.161,2.87022328075046e-277,6,SAR1A
ATP5IF1.6,1.39153405287474e-281,0.522108129,0.789,0.596,3.11133098882263e-277,6,ATP5IF1
ZDHHC3.4,1.73501281203245e-281,0.382989694,0.268,0.116,3.87931514642335e-277,6,ZDHHC3
HDAC3.4,1.93768815171191e-281,0.31929012,0.326,0.149,4.33247693841266e-277,6,HDAC3
PSMC1.3,3.64593416883237e-281,0.447428976,0.461,0.239,8.15194420809229e-277,6,PSMC1
DFFA.5,4.11850229989116e-281,0.430147877,0.228,0.093,9.20855929232664e-277,6,DFFA
HEBP2.3,4.2777695426784e-281,0.383740009,0.237,0.098,9.56466492047463e-277,6,HEBP2
NUP153.4,7.81281150335599e-281,0.409699922,0.222,0.09,1.74686652403537e-276,6,NUP153
LRRFIP2.3,9.67382503698072e-281,0.358285162,0.278,0.122,2.16297054001852e-276,6,LRRFIP2
ZW10,1.87943424041229e-280,0.729563363,0.111,0.032,4.20222701813784e-276,6,ZW10
CASP7.4,5.13589279929706e-280,0.349680497,0.261,0.112,1.14833427099483e-275,6,CASP7
ZNF326,6.32205808308262e-280,0.395870293,0.198,0.076,1.41354896679644e-275,6,ZNF326
EMC6.4,6.51089923059402e-280,0.412654076,0.46,0.238,1.45577195896852e-275,6,EMC6
IDH3A.2,9.12634055223582e-280,0.634759106,0.232,0.096,2.04055848407441e-275,6,IDH3A
CDC5L.2,1.24142978482227e-279,0.308371036,0.348,0.164,2.77571285588412e-275,6,CDC5L
AGPS,1.33912040439376e-279,0.430793999,0.205,0.081,2.99413931218402e-275,6,AGPS
USB1.5,2.11353335653788e-279,0.338058025,0.342,0.16,4.72564923188304e-275,6,USB1
TOR1A.4,3.02111988300647e-279,0.30144669,0.359,0.17,6.75492194641417e-275,6,TOR1A
LYPLA1.5,4.15282404043548e-279,0.509604178,0.477,0.252,9.28529927200969e-275,6,LYPLA1
RPS7.2,1.06492158409331e-278,-0.226233673,0.981,0.981,2.38105816987423e-274,6,RPS7
RANGRF.5,1.6999837949089e-278,0.361111807,0.421,0.21,3.80099376703681e-274,6,RANGRF
SF3B6.5,2.76710052691266e-278,0.551381558,0.652,0.416,6.18696006812401e-274,6,SF3B6
SDHB.4,3.85081619883331e-278,0.467180772,0.436,0.223,8.6100399389714e-274,6,SDHB
COA4.4,4.28679037720205e-278,0.4134878,0.412,0.207,9.58483460438606e-274,6,COA4
KPNB1.3,4.96955189652535e-278,0.472577089,0.627,0.39,1.1111421085441e-273,6,KPNB1
CDC23,7.04933223259172e-278,0.475089446,0.173,0.063,1.57616019388518e-273,6,CDC23
TMX1.4,8.55026243421159e-278,0.403926779,0.483,0.259,1.91175317766537e-273,6,TMX1
MZB1.3,2.36375129307182e-277,1.972831926,0.206,0.085,5.28511151617928e-273,6,MZB1
ATP5F1B.3,3.14917700427902e-277,0.57762137,0.748,0.59,7.04124486386745e-273,6,ATP5F1B
CHRAC1.2,4.82791746017498e-277,0.417394839,0.306,0.14,1.07947406492052e-272,6,CHRAC1
DUSP23.5,6.22524651076668e-277,0.388255045,0.406,0.204,1.39190286734232e-272,6,DUSP23
EEF1E1.5,1.11958875925489e-276,0.485519717,0.281,0.125,2.50328850681801e-272,6,EEF1E1
CTSZ,1.48613012207168e-276,0.928312439,0.143,0.049,3.32283833994008e-272,6,CTSZ
SLC37A4,1.53086126009581e-276,0.882642252,0.102,0.029,3.42285269144822e-272,6,SLC37A4
EFTUD2.3,1.67002304657271e-276,0.398861908,0.248,0.105,3.73400452983193e-272,6,EFTUD2
AGGF1.4,2.41851589145849e-276,0.266980227,0.346,0.163,5.40755968171205e-272,6,AGGF1
IPO7.2,3.53425310641333e-276,0.491625109,0.299,0.137,7.90223652062957e-272,6,IPO7
NSL1.2,5.24031571475286e-276,0.374458775,0.391,0.19,1.17168219066159e-271,6,NSL1
EXOSC4.3,6.62690396955835e-276,0.49010819,0.211,0.085,1.48170945855355e-271,6,EXOSC4
LARP4.5,1.16735567651351e-275,0.467356134,0.224,0.092,2.61009055711656e-271,6,LARP4
PRKCB.5,1.29878054075896e-275,0.262639425,0.323,0.15,2.90394341108296e-271,6,PRKCB
LRRC58,1.49096676309638e-275,0.42838374,0.209,0.083,3.33365258560719e-271,6,LRRC58
TXNL4A.3,1.56499912510659e-275,0.484612732,0.479,0.26,3.49918154382583e-271,6,TXNL4A
SIGMAR1.3,2.00127642247762e-275,0.324392709,0.27,0.118,4.47465395301772e-271,6,SIGMAR1
PDHA1.3,2.00812566091575e-275,0.42713325,0.304,0.138,4.48996816524153e-271,6,PDHA1
PSMD3.3,4.01914079607044e-275,0.451694321,0.37,0.181,8.98639690593389e-271,6,PSMD3
PFDN6.2,5.34754561133115e-275,0.358290372,0.349,0.165,1.19565772323753e-270,6,PFDN6
PHTF1.4,6.33881719158574e-275,0.38148166,0.215,0.087,1.41729613586665e-270,6,PHTF1
CPSF6.2,9.91811371123214e-275,0.358305747,0.421,0.213,2.21759104469439e-270,6,CPSF6
FADD.5,1.12933922065857e-274,0.27602751,0.252,0.107,2.5250895634705e-270,6,FADD
CAPNS1.4,1.67037757943519e-274,0.425988231,0.302,0.14,3.73479722985915e-270,6,CAPNS1
MYCBP.3,4.0132282701701e-274,0.524367874,0.296,0.135,8.97317708927333e-270,6,MYCBP
TAF6.1,4.30410078046858e-274,0.261051534,0.282,0.124,9.6235389350497e-270,6,TAF6
NDUFA10.3,4.55285280737538e-274,0.348246489,0.451,0.232,1.01797235920106e-269,6,NDUFA10
TMEM160.5,5.06117024775381e-274,0.44900572,0.583,0.339,1.13162705569528e-269,6,TMEM160
IFI27L2.5,6.28045213199463e-274,0.433264195,0.598,0.346,1.40424629219268e-269,6,IFI27L2
PCGF6,9.38937443715757e-274,0.492500116,0.156,0.055,2.09937023040406e-269,6,PCGF6
COASY.4,9.88894610987214e-274,0.324552491,0.278,0.122,2.21106946070631e-269,6,COASY
COA1.4,1.03894546579581e-273,0.249741849,0.395,0.194,2.32297816697285e-269,6,COA1
TFAM.2,1.94560907818962e-273,0.379519165,0.362,0.175,4.35018733792418e-269,6,TFAM
AK3.4,2.14570007928815e-273,0.350533599,0.335,0.158,4.79757080728037e-269,6,AK3
NAGA,3.71318344122703e-273,0.547109356,0.153,0.053,8.30230685623951e-269,6,NAGA
IGHA1,7.32195841789683e-273,4.322467387,0.107,0.032,1.63711668265755e-268,6,IGHA1
PHF6.1,2.80919779060927e-272,0.477206974,0.208,0.083,6.28108534002328e-268,6,PHF6
RITA1,5.14251775002654e-272,0.351052346,0.198,0.077,1.14981554372843e-267,6,RITA1
PIN4.3,7.23238010135942e-272,0.400183626,0.405,0.202,1.61708786686295e-267,6,PIN4
LGALS1.5,1.8949422036648e-271,0.96853453,0.528,0.333,4.23690127317413e-267,6,LGALS1
COQ5.1,2.26006009527603e-271,0.33090408,0.207,0.082,5.05326836702768e-267,6,COQ5
CCDC137.4,2.45314816790124e-271,0.225021018,0.261,0.113,5.48499398861037e-267,6,CCDC137
MRPS34.5,3.3278264865497e-271,0.462628494,0.639,0.392,7.44068724127647e-267,6,MRPS34
INTS14.2,3.95898263801228e-271,0.362636584,0.225,0.092,8.85188928033165e-267,6,INTS14
TAF15.2,4.08509224735621e-271,0.488917615,0.545,0.314,9.13385775586375e-267,6,TAF15
P4HB.4,7.40879939185567e-271,0.519365773,0.686,0.474,1.65653345602501e-266,6,P4HB
NQO2.3,8.18686361358522e-271,0.38474532,0.223,0.092,1.83050083536152e-266,6,NQO2
TIMMDC1.5,8.7890647181198e-271,0.310427723,0.327,0.152,1.96514698032441e-266,6,TIMMDC1
BOLA1,8.97334462553512e-271,0.422344969,0.159,0.057,2.0063501248234e-266,6,BOLA1
SRRT.4,9.46907063794233e-271,0.347679796,0.437,0.225,2.11718950393753e-266,6,SRRT
KATNA1.3,1.12405320539402e-270,0.328049338,0.24,0.101,2.51327056194049e-266,6,KATNA1
SAR1B.2,1.18586111158945e-270,0.329528511,0.373,0.181,2.65146685940286e-266,6,SAR1B
NSUN5.2,1.84529454439008e-270,0.203034632,0.302,0.137,4.12589407180179e-266,6,NSUN5
UROD.4,2.44627587339594e-270,0.306782445,0.277,0.122,5.46962822532598e-266,6,UROD
PA2G4.4,2.49125263407045e-270,0.569887825,0.679,0.472,5.57019176451813e-266,6,PA2G4
PTPN18.4,3.24901067567497e-270,0.415275486,0.366,0.179,7.26446296974166e-266,6,PTPN18
MT-ATP8.6,4.36224007350751e-270,-0.479189151,0.911,0.916,9.75353258035544e-266,6,MT-ATP8
CSTF1.4,4.91778073770713e-270,0.342647855,0.227,0.094,1.09956659514394e-265,6,CSTF1
INO80E.2,8.60572136103033e-270,0.344213599,0.47,0.245,1.92415323911277e-265,6,INO80E
HSDL2.1,1.34864646418714e-269,0.468994277,0.191,0.074,3.01543862927603e-265,6,HSDL2
PFDN2.3,2.56633909382815e-269,0.470864541,0.54,0.301,5.73807757989037e-265,6,PFDN2
CEP89,2.86657693963334e-269,0.735251427,0.109,0.032,6.40937937932619e-265,6,CEP89
IFRD2.4,4.70232790736401e-269,0.530197362,0.222,0.092,1.05139349680752e-264,6,IFRD2
ZCCHC9.2,5.21613792755305e-269,0.305214299,0.228,0.095,1.16627627922159e-264,6,ZCCHC9
RWDD4.5,7.15600747235635e-269,0.305281564,0.269,0.118,1.60001171074416e-264,6,RWDD4
SSR3.5,1.0215484836823e-268,0.536514852,0.573,0.336,2.28408025466525e-264,6,SSR3
MOB1A.5,1.11191983827831e-268,0.496753455,0.603,0.357,2.48614156640647e-264,6,MOB1A
BABAM1.3,2.08380906418906e-268,0.332416064,0.287,0.129,4.65918868662032e-264,6,BABAM1
HPSE,2.59608013251513e-268,0.654580752,0.123,0.039,5.80457556829058e-264,6,HPSE
PFKP.3,3.23863730974281e-268,0.305022713,0.342,0.163,7.24126916085395e-264,6,PFKP
ADPRHL2.3,4.23537706836062e-268,0.30674634,0.241,0.102,9.46987958714751e-264,6,ADPRHL2
PPP4C.5,4.34641242792273e-268,0.520319842,0.635,0.42,9.71814354759243e-264,6,PPP4C
RNPS1.5,4.45557545235033e-268,0.49531129,0.671,0.448,9.9622211539101e-264,6,RNPS1
MRPL57.3,4.5382785671579e-268,0.467047903,0.645,0.397,1.01471370483084e-263,6,MRPL57
MRPL44.5,1.02925452000001e-267,0.323384553,0.257,0.111,2.30131018126801e-263,6,MRPL44
SLF2,1.29636647150107e-267,0.4059468,0.185,0.071,2.89854579362924e-263,6,SLF2
MT-ND3.6,3.29651550885061e-267,-0.164409792,0.984,0.994,7.37067902623908e-263,6,MT-ND3
TSFM.2,3.48985944300924e-267,0.392609964,0.209,0.084,7.80297672862435e-263,6,TSFM
TRAF4,3.62250690833996e-267,0.809333452,0.141,0.048,8.09956319635732e-263,6,TRAF4
ARPC3.5,4.07505941477761e-267,0.425209535,0.863,0.8,9.11142534550126e-263,6,ARPC3
EIPR1.4,4.08903424007468e-267,0.212369224,0.264,0.114,9.14267165738297e-263,6,EIPR1
BTG2.5,4.53625436155345e-267,-1.239627958,0.495,0.575,1.01426111269974e-262,6,BTG2
MPC1.6,6.32673663140427e-267,0.409785074,0.442,0.231,1.41459504341568e-262,6,MPC1
RPL29.5,6.78106481097766e-267,-0.225428655,0.987,0.985,1.5161782810865e-262,6,RPL29
EIF2B1.4,6.83358021589378e-267,0.294813022,0.338,0.159,1.52792020047169e-262,6,EIF2B1
SPCS3.2,9.47066902527849e-267,0.479213685,0.565,0.331,2.11754688736202e-262,6,SPCS3
CHMP1A.5,1.14447186497688e-266,0.294876175,0.353,0.169,2.5589246429018e-262,6,CHMP1A
OLA1.3,1.86058565339008e-266,0.446727462,0.482,0.256,4.16008346241488e-262,6,OLA1
ARPC5L.5,3.9367255300058e-266,0.458284223,0.603,0.371,8.80212461253998e-262,6,ARPC5L
CLTC.4,4.146796725174e-266,0.389580874,0.391,0.196,9.27182279781655e-262,6,CLTC
PRKAR1B.3,5.57722844543475e-266,0.425568749,0.208,0.084,1.24701250811476e-261,6,PRKAR1B
PMS2.1,7.34323833851882e-266,0.51517272,0.204,0.082,1.64187466010942e-261,6,PMS2
HAUS6,1.16910346836369e-265,0.328500164,0.187,0.072,2.61399844491438e-261,6,HAUS6
TMEM258.4,1.4199796417191e-265,0.520606977,0.766,0.587,3.17493248091974e-261,6,TMEM258
SRSF6.6,1.61736666484561e-265,0.438029376,0.257,0.113,3.61627012592831e-261,6,SRSF6
MPV17L2,2.54844940874171e-265,0.61288136,0.12,0.038,5.69807803300559e-261,6,MPV17L2
ARPC4.2,3.60719590228123e-265,0.444805787,0.421,0.221,8.06532931791061e-261,6,ARPC4
EIF4E2.4,4.07450460258019e-265,0.430177401,0.452,0.237,9.11018484090904e-261,6,EIF4E2
PDIA4.5,5.68060538703527e-265,0.492435083,0.448,0.239,1.27012655848722e-260,6,PDIA4
KLHDC4.2,6.31827856850487e-265,0.313498413,0.213,0.087,1.412703905132e-260,6,KLHDC4
TXNDC9.4,9.80362328765156e-265,0.282940097,0.364,0.176,2.19199213088601e-260,6,TXNDC9
TTC7A.1,1.26056373171601e-264,0.410552144,0.174,0.065,2.81849444774383e-260,6,TTC7A
IDH3B.2,2.82407377229572e-264,0.364275062,0.379,0.186,6.31434654747599e-260,6,IDH3B
UBE2K.4,4.70510348509952e-264,0.319600176,0.366,0.178,1.0520140882334e-259,6,UBE2K
SNAPIN.6,1.52248398947567e-263,0.310377567,0.358,0.173,3.40412195206865e-259,6,SNAPIN
MRPL4.5,1.58790610940248e-263,0.449736912,0.46,0.244,3.55039927001301e-259,6,MRPL4
IRAK1,2.02532411570985e-263,0.793157848,0.119,0.038,4.52842219031565e-259,6,IRAK1
SERBP1.4,2.15255425524393e-263,0.507327307,0.749,0.568,4.81289605929989e-259,6,SERBP1
MDH1.3,2.88489159600015e-263,0.578945172,0.582,0.367,6.45032911949674e-259,6,MDH1
GALE,3.73987897784037e-263,0.857465097,0.124,0.04,8.36199540655329e-259,6,GALE
WDR18.6,5.27205187074101e-263,0.313050747,0.278,0.124,1.17877807777898e-258,6,WDR18
AFG3L2.4,5.88046466460021e-263,0.399849082,0.262,0.116,1.31481309435796e-258,6,AFG3L2
QARS.2,6.64329725764954e-263,0.353562309,0.323,0.152,1.48537483383786e-258,6,QARS
MTA2.2,6.98356491733823e-263,0.326561167,0.262,0.115,1.56145527986766e-258,6,MTA2
DDA1.5,1.98771719503233e-262,0.345739763,0.369,0.18,4.4443368763728e-258,6,DDA1
GABPB1.6,4.82141554171476e-262,0.415412865,0.234,0.099,1.078020300972e-257,6,GABPB1
GNLY.5,5.6339577739381e-262,0.920753333,0.368,0.204,1.25969661867482e-257,6,GNLY
CCNB1IP1.5,6.42864788139751e-262,0.318601105,0.241,0.103,1.43738137980167e-257,6,CCNB1IP1
CD59.6,8.2200041966286e-262,0.693374183,0.233,0.101,1.83791073832419e-257,6,CD59
RPE,1.19376142395405e-261,0.618787736,0.144,0.05,2.66913116781886e-257,6,RPE
WWOX,1.89788265957646e-261,0.56161896,0.11,0.033,4.24347583854702e-257,6,WWOX
LAS1L,4.76796285401553e-261,0.399534787,0.198,0.079,1.06606881452933e-256,6,LAS1L
NFYC.3,5.03082324960022e-261,0.326504187,0.404,0.204,1.12484177037811e-256,6,NFYC
RAB8A.3,5.11050780590709e-261,0.477460473,0.506,0.284,1.14265844032277e-256,6,RAB8A
GLRX2,5.68940490545327e-261,0.462498319,0.19,0.075,1.2720940428103e-256,6,GLRX2
SLC20A1.5,9.14556647896866e-261,0.438822463,0.324,0.156,2.0448572090326e-256,6,SLC20A1
PRMT5,1.15337644123796e-260,0.682469028,0.133,0.044,2.57883438496395e-256,6,PRMT5
DPP9.4,1.26110809588869e-260,0.344975762,0.227,0.095,2.81971159159752e-256,6,DPP9
MRPL32.2,1.82319204117139e-260,0.301094751,0.3,0.138,4.07647508485512e-256,6,MRPL32
BTBD6,2.26747657738462e-260,0.89318296,0.112,0.034,5.06985087937426e-256,6,BTBD6
CEP97,3.38521070504842e-260,0.816988101,0.106,0.031,7.56899261541776e-256,6,CEP97
TXLNA,4.36002466930803e-260,0.369712671,0.181,0.07,9.74857915810583e-256,6,TXLNA
PSMA5.5,6.71896069113508e-260,0.539208819,0.661,0.459,1.50229242093089e-255,6,PSMA5
LSM1.5,6.86394586278206e-260,0.353736685,0.41,0.207,1.53470965545944e-255,6,LSM1
GMCL1.5,1.15559579589656e-259,0.226538533,0.296,0.136,2.58379664004512e-255,6,GMCL1
UPF3B.1,1.18047376420123e-259,0.263475143,0.283,0.127,2.63942128937753e-255,6,UPF3B
HDDC2.4,1.82027368844279e-259,0.342979892,0.384,0.192,4.06994993998923e-255,6,HDDC2
TKT.2,3.33196640415501e-259,0.554034518,0.54,0.313,7.44994368305018e-255,6,TKT
GZMB.6,3.74049939555393e-259,1.063484726,0.425,0.254,8.36338259851903e-255,6,GZMB
LARP7.3,7.04267008657181e-259,0.308989564,0.377,0.187,1.57467060465659e-254,6,LARP7
PDS5A.3,7.2884064828621e-259,0.317190317,0.334,0.16,1.62961480550314e-254,6,PDS5A
U2AF2.2,8.53915327395775e-259,0.353728203,0.407,0.207,1.90926928052421e-254,6,U2AF2
LEPROTL1.5,8.68075292125143e-259,-0.891278311,0.581,0.624,1.94092954566261e-254,6,LEPROTL1
PAK1IP1,1.1957442287386e-258,0.429621242,0.173,0.065,2.67356452103665e-254,6,PAK1IP1
PSMD9.3,2.29136667179802e-258,0.376726886,0.444,0.23,5.1232667414732e-254,6,PSMD9
MRPL2.2,2.60514987153409e-258,0.263486526,0.255,0.112,5.82485459776306e-254,6,MRPL2
HSH2D.6,2.93411199468955e-258,0.282970284,0.277,0.126,6.56038100892637e-254,6,HSH2D
GAMT,3.66597441076988e-258,0.481069928,0.199,0.08,8.19675218504037e-254,6,GAMT
MTHFD2L,5.6700389308137e-258,0.879426898,0.109,0.033,1.26776400454063e-253,6,MTHFD2L
ZDHHC16,5.79075172498972e-258,0.48496391,0.162,0.06,1.29475417819045e-253,6,ZDHHC16
ELAVL1.3,5.88286169626326e-258,0.486885438,0.427,0.227,1.3153490466675e-253,6,ELAVL1
TAF8,7.02076231086153e-258,0.289440729,0.199,0.079,1.56977224508553e-253,6,TAF8
SUGP2,8.8713230073036e-258,0.497584434,0.191,0.076,1.98353911120301e-253,6,SUGP2
IRF4.4,9.48861401718343e-258,0.591165242,0.21,0.088,2.12155920810204e-253,6,IRF4
COMMD1.2,1.27629035274177e-257,0.315573715,0.363,0.177,2.85365759969533e-253,6,COMMD1
TMEM39B,1.28692153777763e-257,0.377644937,0.165,0.061,2.877427866317e-253,6,TMEM39B
GBA.1,1.42413702350399e-257,0.372867515,0.197,0.079,3.18422797085258e-253,6,GBA
MAGOH.3,2.18736178196354e-257,0.535708925,0.588,0.36,4.89072220829228e-253,6,MAGOH
KCTD20.2,2.19761004374493e-257,0.358908778,0.236,0.101,4.9136362968093e-253,6,KCTD20
GMDS.4,2.59585836590969e-257,0.545368175,0.282,0.13,5.80407972033747e-253,6,GMDS
ALG8,3.29567149309442e-257,0.273515326,0.191,0.075,7.36879189140981e-253,6,ALG8
PAGR1.3,3.55042043444483e-257,0.239528717,0.321,0.151,7.93838504937519e-253,6,PAGR1
CCDC50.2,4.12725745059729e-257,0.749012614,0.188,0.076,9.22813493379048e-253,6,CCDC50
ARL6IP6.3,4.22164514284356e-257,0.355997901,0.421,0.22,9.43917637488392e-253,6,ARL6IP6
NELFCD.3,6.50453326788959e-257,0.259933503,0.354,0.172,1.45434859336743e-252,6,NELFCD
PSMD2.3,7.54131070413264e-257,0.43335825,0.452,0.243,1.68616166033702e-252,6,PSMD2
FARSA.2,8.1978980964756e-257,0.416048365,0.358,0.176,1.83296803539098e-252,6,FARSA
FAM129A.3,1.02023471452756e-256,0.302262189,0.313,0.148,2.28114279821218e-252,6,FAM129A
MPHOSPH6.4,1.48171432103679e-256,0.233408947,0.271,0.12,3.31296505040616e-252,6,MPHOSPH6
RBFA,1.51201978779895e-256,0.616398945,0.162,0.06,3.38072504353967e-252,6,RBFA
SH3GLB2,1.54981534910435e-256,0.740640105,0.124,0.04,3.46523213906242e-252,6,SH3GLB2
KDELR2.3,2.70653788434273e-256,0.452095524,0.538,0.307,6.05154805560192e-252,6,KDELR2
INO80C.1,2.72811710328404e-256,0.436988258,0.196,0.078,6.09979703123278e-252,6,INO80C
NUDC.3,3.59095802872773e-256,0.473831334,0.542,0.316,8.02902305643232e-252,6,NUDC
ANKRD39.3,4.69544572302545e-256,0.277045688,0.283,0.129,1.04985470921126e-251,6,ANKRD39
MDM2.5,2.1431184915023e-255,0.345789712,0.251,0.11,4.79179863514999e-251,6,MDM2
G2E3.1,2.4001591283869e-255,0.45488975,0.236,0.103,5.36651579516027e-251,6,G2E3
C11orf24,2.50016333388175e-255,0.534277166,0.159,0.059,5.59011519822621e-251,6,C11orf24
ACADS,2.66008915279822e-255,0.488148223,0.192,0.077,5.94769333674154e-251,6,ACADS
NDUFB9.1,3.22317215215011e-255,0.500751375,0.7,0.486,7.20669061499244e-251,6,NDUFB9
GCH1.5,4.10466061389876e-255,0.311018826,0.266,0.119,9.17761066661623e-251,6,GCH1
MRPL21.4,1.11090389004393e-254,0.352995741,0.358,0.175,2.48387000774922e-250,6,MRPL21
RBM10.3,1.20009000512747e-254,0.33781521,0.255,0.113,2.6832812424645e-250,6,RBM10
CCT8.2,1.75365023026212e-254,0.574550251,0.589,0.369,3.92098654984308e-250,6,CCT8
GNGT2.4,2.39378582115053e-254,0.376724652,0.206,0.084,5.35226571751048e-250,6,GNGT2
NIPSNAP2.2,2.68346428171207e-254,0.356053522,0.261,0.116,5.99995778748002e-250,6,NIPSNAP2
CALM2.4,4.13712846030099e-254,0.666745036,0.801,0.673,9.25020552438698e-250,6,CALM2
DPY30.4,4.98144044929123e-254,0.330348864,0.432,0.223,1.11380027005703e-249,6,DPY30
PTPN11.6,5.90566365799668e-254,0.294922395,0.302,0.141,1.32044733729148e-249,6,PTPN11
DNM1L.5,8.39174706721508e-254,0.353295612,0.239,0.103,1.87631072675862e-249,6,DNM1L
AHSA1.4,1.2195005860063e-253,0.444069224,0.449,0.242,2.72668136025149e-249,6,AHSA1
PPAT,1.49926593365455e-253,0.663198442,0.131,0.044,3.35220870105822e-249,6,PPAT
BBS7,1.64281921521763e-253,0.361476382,0.168,0.063,3.6731794833051e-249,6,BBS7
TCF3,2.01366260792284e-253,0.907381696,0.116,0.037,4.50234822505469e-249,6,TCF3
MRPL19.3,2.30855961474593e-253,0.346049852,0.27,0.121,5.16170844261043e-249,6,MRPL19
UCK1,2.58733202138027e-253,0.405614628,0.159,0.058,5.78501566660414e-249,6,UCK1
BATF.5,3.24131281540998e-253,0.387685748,0.517,0.3,7.24725132397519e-249,6,BATF
WBP4.4,4.14506798991881e-253,0.288311228,0.217,0.09,9.26795751865947e-249,6,WBP4
HSPE1.1,4.16389030133803e-253,0.609664271,0.728,0.534,9.3100423247617e-249,6,HSPE1
YARS.3,4.22608282115974e-253,0.282335108,0.336,0.161,9.44909857983106e-249,6,YARS
POC5.1,4.5306142003264e-253,0.29500778,0.183,0.071,1.01300002905098e-248,6,POC5
NFKBIB.6,1.25618540989403e-252,0.233421789,0.289,0.132,2.80870495798207e-248,6,NFKBIB
ZNF511.5,1.35236464720575e-252,0.266400639,0.316,0.148,3.02375211468734e-248,6,ZNF511
UBE2E3.4,1.39656844693666e-252,0.367028571,0.366,0.182,3.12258739050568e-248,6,UBE2E3
SZRD1.3,1.61694065989578e-252,0.38255092,0.476,0.255,3.61531762146097e-248,6,SZRD1
DHX9.3,2.17682453379915e-252,0.323109127,0.377,0.188,4.86716197512151e-248,6,DHX9
STK39,2.29414314657786e-252,0.442565375,0.131,0.044,5.12947466143344e-248,6,STK39
SHLD1.1,3.2441089703656e-252,0.339652389,0.186,0.073,7.25350324684044e-248,6,SHLD1
C16orf91.1,7.08164048666283e-252,0.262982408,0.207,0.085,1.58338399641294e-247,6,C16orf91
GAR1.1,1.35827549378176e-251,0.385011966,0.218,0.092,3.03696817654664e-247,6,GAR1
PPP2R1B,1.55850777366735e-251,0.460073146,0.16,0.059,3.48466753114283e-247,6,PPP2R1B
PSMD10.3,1.56191022840545e-251,0.378602269,0.246,0.108,3.49227507969175e-247,6,PSMD10
CPSF2.4,2.64026263339284e-251,0.293266462,0.245,0.107,5.90336322200304e-247,6,CPSF2
KMT5C,5.18526439937092e-251,0.689168743,0.105,0.031,1.15937326705534e-246,6,KMT5C
BRIX1.1,7.87915092043891e-251,0.343603146,0.292,0.135,1.76169935430094e-246,6,BRIX1
PYM1.3,8.79186475151419e-251,0.251412426,0.349,0.17,1.96577303979106e-246,6,PYM1
ABCF1.2,1.92964567894002e-250,0.270105732,0.373,0.186,4.314494773542e-246,6,ABCF1
CD320.4,2.16716803854608e-250,0.361823323,0.357,0.179,4.84557101738518e-246,6,CD320
INIP.5,2.24379723679982e-250,0.305900339,0.223,0.094,5.01690624176072e-246,6,INIP
ETV7.1,2.38606035340521e-250,0.580526654,0.132,0.045,5.33499234417871e-246,6,ETV7
ZCCHC10.5,2.47870935356931e-250,0.32846384,0.265,0.119,5.54214624364563e-246,6,ZCCHC10
STT3A.3,6.50461981151535e-250,0.298449455,0.277,0.126,1.45436794365672e-245,6,STT3A
SFT2D2.4,8.88858553326146e-250,0.244637399,0.29,0.135,1.98739883938193e-245,6,SFT2D2
RPS6KB2.3,1.11067221248688e-249,0.318291149,0.368,0.183,2.48335199989941e-245,6,RPS6KB2
CYREN,1.22412403811248e-249,0.426790887,0.173,0.067,2.7370189368157e-245,6,CYREN
MRPS35.1,1.66132407653517e-249,0.382698962,0.356,0.175,3.71455450272498e-245,6,MRPS35
TADA3.6,2.55179304484508e-249,0.437196821,0.53,0.301,5.70555406896912e-245,6,TADA3
ETF1.5,2.96268965269217e-249,0.435908265,0.297,0.14,6.62427779445443e-245,6,ETF1
RBM15,4.36912641986768e-249,0.471794283,0.137,0.047,9.76892976218215e-245,6,RBM15
PRELID1.5,4.80597333776283e-249,0.517230155,0.726,0.537,1.07456757859039e-244,6,PRELID1
TSTA3.4,5.55228625848171e-249,0.294119163,0.41,0.21,1.24143568453393e-244,6,TSTA3
EIF3J.5,1.03410350134764e-248,0.278193243,0.346,0.169,2.31215201866319e-244,6,EIF3J
SMARCC1.3,1.18435982862416e-248,0.320464682,0.376,0.188,2.64811014082075e-244,6,SMARCC1
PIH1D1.3,2.04577307290186e-248,0.324258592,0.464,0.248,4.57414401370127e-244,6,PIH1D1
NDUFS4.3,2.07587453398233e-248,0.348240117,0.313,0.148,4.6414478705311e-244,6,NDUFS4
SVBP.4,3.39536155698352e-248,0.376011844,0.308,0.146,7.59168890525945e-244,6,SVBP
RB1.2,6.48165945821401e-248,0.316951425,0.292,0.136,1.44923423826207e-243,6,RB1
CCAR1.3,6.55694900974844e-248,0.324967374,0.435,0.229,1.46606822908965e-243,6,CCAR1
APOPT1,6.6405926429961e-248,0.564236746,0.129,0.044,1.4847701090475e-243,6,APOPT1
RALBP1.3,9.57637009894904e-248,0.325871719,0.379,0.191,2.14118059042402e-243,6,RALBP1
